ts_utc,domain,scheme,found_path,status,bytes,sha256,saved_to,content_type
2026-01-26T21:42:38+00:00,www.fortmorgantimes.com,https,/trust.txt,200,223,5a6f60f0662f18735a9afc2ec8e55384c562c70e1a67ba68ae54f3873c39c934,/root/trusttxt-env/crawler/output/found/www.fortmorgantimes.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:50:31+00:00,www.gibs.co.za,https,/.well-known/trust.txt,200,21238,d3b70998c6456a241cd6ae3e0ce265400220eca299c6f97e650848f2c2eb4729,/root/trusttxt-env/crawler/output/found/www.gibs.co.za/https_.well-known_trust.txt.txt,text/html; charset=utf-8
2026-01-26T21:50:35+00:00,www.gic.mn,https,/.well-known/trust.txt,200,370,9b9ff2f178c8689e4e330cc65286d85866f4af88c3e5555691a454187cb1ed81,/root/trusttxt-env/crawler/output/found/www.gic.mn/https_.well-known_trust.txt.txt,text/html; charset=UTF-8
2026-01-26T21:50:48+00:00,www.giddingstimes.com,https,/.well-known/trust.txt,200,791,1acdaac366374ec3f4e68f1f83e6cee9c1846c052f808f555ce2caaf806d5d2b,/root/trusttxt-env/crawler/output/found/www.giddingstimes.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:51:00+00:00,www.gilmermirror.com,https,/.well-known/trust.txt,200,850,61518911851141bd6d8a8b149af4830cefc033a4822aa83121fab004dd8a8fda,/root/trusttxt-env/crawler/output/found/www.gilmermirror.com/https_.well-known_trust.txt.txt,text/plain
2026-01-26T21:53:01+00:00,www.goldthwaiteeagle.com,https,/.well-known/trust.txt,200,911,2ab1f9e81600cbc94c78547a96dc4bfc34708e1243f6aeb6655eded421cb6907,/root/trusttxt-env/crawler/output/found/www.goldthwaiteeagle.com/https_.well-known_trust.txt.txt,text/plain
2026-01-26T21:54:01+00:00,www.grahamleader.com,https,/.well-known/trust.txt,200,956,8405cb5c7367b5af85439034e5cc27bf05f7276a24b8c3f286c9fa2734c10830,/root/trusttxt-env/crawler/output/found/www.grahamleader.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:54:58+00:00,www.greeleytribune.com,https,/trust.txt,200,221,7c0e4b072b72a62f77a63255292b9203e5bb7ebe3d18b3d8390e65f92bf481f2,/root/trusttxt-env/crawler/output/found/www.greeleytribune.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:55:09+00:00,www.greenhornvalleyview.com,https,/.well-known/trust.txt,200,849,ae25926d6af3899ec4004fffcf57ef5e33b04d56a1d4fb1b9cc4f7d6c953b5bf,/root/trusttxt-env/crawler/output/found/www.greenhornvalleyview.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:55:29+00:00,www.groesbeckjournal.com,https,/.well-known/trust.txt,200,824,8e9ee33459df5dc1ae533ce000825ab8f859463b6e0a526867b2deff622a5fd9,/root/trusttxt-env/crawler/output/found/www.groesbeckjournal.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8
